Version,File Name,SIZE_LOC,NOM,AVG_METHOD_SIZE,CYCLO_COMPLEXITY,FAN_OUT,NR,NFIX,NAUTH,LOC_ADDED,MAX_LOC_ADDED,CHURN,MAX_CHURN,MAX_CHANGE_SET_SIZE,AVG_MODIFIED_DIRS,AGE_SINCE_LAST_CHANGE,OWNERSHIP_RATIO,NSMELLS,SMELL_DENSITY,SAME_DIRECTORY_CHANGE_RATIO,AGE,Buggy
18,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UMapping.java,136,11,12.363636,16,3,4,0,2,142,135,148,135,705,37.500000,527,0.750000,0,0,0.000000,599,no
18,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AbstractContentDealer.java,102,4,25.500000,8,0,50,6,7,780,102,1458,177,1524,16.780000,288,0.500000,0,0,0.000000,1476,no
18,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AbstractDAOImpl.java,117,10,11.700000,12,3,30,3,4,241,35,364,35,1524,23.633333,195,0.766667,0,0,0.033333,1519,no
18,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AbstractSubjectDAOImpl.java,335,15,22.333333,43,10,35,3,9,964,256,1587,486,1524,29.657143,9,0.485714,0,0,0.000000,1263,no
18,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ContentLoader.java,79,2,39.500000,10,2,51,5,7,725,102,1372,177,1524,17.686275,9,0.490196,0,0,0.000000,1476,no
18,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/SearchSupport.java,132,13,10.153846,13,2,3,1,1,142,137,152,137,143,19.000000,9,1.000000,0,0,0.000000,198,no
18,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/SubjectSearchDAOImpl.java,719,29,24.793103,115,17,62,9,7,1919,356,3107,358,1524,18.758065,9,0.564516,0,0,0.016129,1519,no
18,core/src/main/java/org/apache/syncope/core/persistence/dao/search/MembershipCond.java,46,4,11.500000,4,0,1,0,1,0,0,0,0,0,0.000000,199,1.000000,0,0,0.000000,199,no
18,core/src/main/java/org/apache/syncope/core/persistence/dao/search/SearchCond.java,254,30,8.466667,29,0,1,0,1,9,9,18,18,143,40.000000,9,1.000000,0,0,0.000000,9,no
18,core/src/main/java/org/apache/syncope/core/persistence/dao/search/SubjectCond.java,34,2,17.000000,3,0,1,0,1,3,3,6,6,143,40.000000,9,1.000000,0,0,0.000000,9,no
18,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AbstractSyncTaskValidator.java,84,2,42.000000,13,6,20,3,9,203,65,322,65,1524,34.350000,9,0.450000,0,0,0.000000,1074,no
18,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValidator.java,59,2,29.500000,10,2,13,3,5,121,60,183,60,1524,40.076923,9,0.384615,0,0,0.000000,1315,no
18,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValueValidator.java,88,1,88.000000,17,4,15,3,5,159,66,230,66,1524,41.066667,9,0.466667,0,0,0.000000,1315,no
18,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ConnInstanceValidator.java,63,2,31.500000,7,4,8,2,3,97,48,131,48,705,20.250000,9,0.750000,0,0,0.000000,616,no
18,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ExternalResourceValidator.java,130,4,32.500000,21,5,22,3,7,264,70,398,109,1524,32.318182,7,0.500000,0,0,0.000000,1315,no
18,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PolicyValidator.java,54,1,54.000000,9,8,19,4,6,261,77,468,77,1524,34.736842,1,0.421053,0,0,0.000000,1049,no
18,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PropagationTaskValidator.java,66,1,66.000000,11,4,19,3,5,159,51,252,51,1524,32.789474,9,0.421053,0,0,0.000000,1315,no
18,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ReportValidator.java,69,1,69.000000,7,3,14,3,5,200,87,331,87,1524,40.714286,9,0.428571,0,0,0.000000,1080,no
18,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchedTaskValidator.java,69,1,69.000000,10,2,18,3,8,179,87,289,87,1524,35.444444,9,0.333333,0,0,0.000000,1080,no
18,core/src/main/java/org/apache/syncope/core/policy/PolicyEnforcer.java,37,0,37.000000,3,2,9,1,4,125,85,213,85,1524,59.222222,528,0.444444,0,0,0.000000,1049,no
18,core/src/main/java/org/apache/syncope/core/policy/PolicyEvaluator.java,108,3,36.000000,21,8,19,1,5,299,71,490,107,1524,36.105263,1,0.421053,0,0,0.052632,1049,no
18,core/src/main/java/org/apache/syncope/core/propagation/DefaultPropagationActions.java,37,2,18.500000,3,2,12,1,6,110,34,183,34,1524,38.000000,20,0.416667,0,0,0.000000,1080,no
18,core/src/main/java/org/apache/syncope/core/propagation/impl/AbstractPropagationTaskExecutor.java,544,28,19.428571,73,24,34,4,6,1046,370,1526,370,705,17.176471,3,0.705882,0,0,0.058824,619,no
18,core/src/main/java/org/apache/syncope/core/propagation/impl/AsyncConnectorFacade.java,202,16,12.625000,17,0,4,0,2,218,180,234,180,32,13.250000,3,0.750000,0,0,0.000000,526,no
18,core/src/main/java/org/apache/syncope/core/propagation/impl/ConnectorFacadeProxy.java,597,31,19.258065,94,11,73,4,8,1751,232,2901,287,1524,18.712329,1,0.452055,0,0,0.000000,1392,no
18,core/src/main/java/org/apache/syncope/core/propagation/impl/DBPasswordPropagationActions.java,122,4,30.500000,20,9,6,0,2,153,78,184,78,58,8.166667,13,0.500000,0,0,0.500000,16,no
18,core/src/main/java/org/apache/syncope/core/propagation/impl/LDAPPasswordPropagationActions.java,127,5,25.400000,20,9,8,0,2,180,78,233,78,143,11.250000,9,0.500000,0,0,0.500000,16,no
18,core/src/main/java/org/apache/syncope/core/propagation/impl/PriorityPropagationTaskExecutor.java,119,5,23.800000,15,6,9,1,4,152,75,185,75,705,19.444444,20,0.555556,0,0,0.000000,619,no
18,core/src/main/java/org/apache/syncope/core/propagation/impl/PropagationManager.java,743,33,22.515152,136,29,160,19,10,5075,284,9367,618,1524,14.356250,1,0.531250,0,0,0.012500,1457,no
18,core/src/main/java/org/apache/syncope/core/quartz/AbstractTaskJob.java,179,3,59.666667,9,8,24,6,6,279,90,375,90,1524,29.625000,44,0.500000,0,0,0.000000,1072,no
18,core/src/main/java/org/apache/syncope/core/quartz/SampleJob.java,52,2,26.000000,7,2,14,3,3,90,34,129,34,1524,35.714286,386,0.500000,0,0,0.000000,1080,no
18,core/src/main/java/org/apache/syncope/core/quartz/SpringBeanJobFactory.java,96,3,32.000000,12,1,12,1,4,168,83,241,83,1524,40.333333,182,0.583333,0,0,0.000000,948,no
18,core/src/main/java/org/apache/syncope/core/report/ReportJob.java,203,2,101.500000,15,10,19,2,4,372,205,545,205,1524,37.842105,226,0.736842,0,0,0.000000,874,no
18,core/src/main/java/org/apache/syncope/core/report/RoleReportlet.java,327,8,40.875000,43,15,26,4,5,693,324,1063,326,1524,31.230769,9,0.576923,0,0,0.000000,1080,no
18,core/src/main/java/org/apache/syncope/core/report/UserReportlet.java,358,9,39.777778,52,18,24,4,5,640,324,929,326,1524,33.625000,9,0.541667,0,0,0.000000,1080,no
18,core/src/main/java/org/apache/syncope/core/rest/controller/AbstractTransactionalController.java,31,1,31.000000,4,1,18,2,5,135,29,239,58,1524,32.666667,14,0.500000,0,0,0.000000,1480,no
18,core/src/main/java/org/apache/syncope/core/rest/controller/ConfigurationController.java,142,9,15.777778,10,10,44,5,8,767,143,1391,143,1524,20.477273,9,0.477273,0,0,0.022727,1444,no
18,core/src/main/java/org/apache/syncope/core/rest/controller/ConnectorController.java,337,18,18.722222,33,17,63,5,9,1901,411,3418,411,1524,20.365079,246,0.444444,0,0,0.000000,1459,no
18,core/src/main/java/org/apache/syncope/core/rest/controller/ControllerHandler.java,108,4,27.000000,8,3,3,2,2,127,106,146,106,68,19.000000,223,0.666667,0,0,0.000000,240,no
18,core/src/main/java/org/apache/syncope/core/rest/controller/LoggerController.java,299,15,19.933333,29,20,23,3,7,534,116,767,135,1524,32.173913,177,0.608696,0,0,0.086957,1241,no
18,core/src/main/java/org/apache/syncope/core/rest/controller/NotificationController.java,130,6,21.666667,14,5,16,3,7,274,134,414,134,1524,36.437500,223,0.562500,0,0,0.062500,976,no
18,core/src/main/java/org/apache/syncope/core/rest/controller/PolicyController.java,197,13,15.153846,20,13,32,6,7,773,368,1348,368,1524,26.000000,223,0.500000,0,0,0.031250,1036,no
18,core/src/main/java/org/apache/syncope/core/rest/controller/ReportController.java,344,15,22.933333,40,17,36,5,8,923,394,1489,394,1524,22.083333,195,0.638889,0,0,0.027778,874,no
18,core/src/main/java/org/apache/syncope/core/rest/controller/ResourceController.java,283,12,23.583333,30,24,81,6,8,1711,319,3130,356,1524,19.234568,7,0.469136,0,0,0.012346,1457,no
18,core/src/main/java/org/apache/syncope/core/rest/controller/RoleController.java,460,29,15.862069,35,24,66,8,9,1242,164,1981,182,1524,20.393939,9,0.484848,0,0,0.015152,1448,no
18,core/src/main/java/org/apache/syncope/core/rest/controller/SchemaController.java,306,7,43.714286,49,17,54,3,7,880,207,1452,280,1524,23.370370,7,0.574074,0,0,0.000000,1476,no
18,core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java,404,20,20.200000,57,27,65,8,7,1417,228,2418,228,1524,18.184615,177,0.492308,0,0,0.015385,1353,no
18,core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java,600,40,15.000000,55,31,163,18,9,4699,202,8816,451,1524,14.546012,9,0.552147,0,0,0.018405,1486,no
18,core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java,923,42,21.976190,209,63,116,11,8,3189,348,5475,448,1524,16.517241,7,0.646552,0,0,0.017241,1447,no
18,core/src/main/java/org/apache/syncope/core/rest/data/ReportDataBinder.java,176,8,22.000000,23,12,19,4,5,286,69,396,69,1524,32.578947,342,0.684211,0,0,0.000000,874,no
18,core/src/main/java/org/apache/syncope/core/rest/data/RoleDataBinder.java,450,13,34.615385,73,39,69,4,7,1328,117,2177,218,1524,19.492754,201,0.652174,0,0,0.000000,1469,yes
18,core/src/main/java/org/apache/syncope/core/rest/data/TaskDataBinder.java,338,7,48.285714,67,33,64,7,8,856,94,1378,129,1524,20.218750,1,0.453125,0,0,0.046875,1357,no
18,core/src/main/java/org/apache/syncope/core/rest/data/UserDataBinder.java,516,22,23.454545,62,33,138,17,11,1949,109,3377,211,1524,16.782609,1,0.572464,0,0,0.000000,1469,no
18,core/src/main/java/org/apache/syncope/core/rest/utils/QueryResourceInfoComparator.java,114,4,28.500000,23,0,3,1,3,121,116,128,116,31,7.333333,444,0.333333,0,0,0.000000,531,no
18,core/src/main/java/org/apache/syncope/core/rest/utils/RestServiceExceptionMapper.java,276,10,27.600000,40,11,26,3,6,697,282,1132,282,705,14.230769,7,0.538462,0,0,0.115385,531,no
18,core/src/main/java/org/apache/syncope/core/security/AsymmetricCipher.java,76,5,15.200000,3,0,9,1,4,99,74,122,74,1524,56.888889,528,0.444444,0,0,0.000000,1455,no
18,core/src/main/java/org/apache/syncope/core/security/SyncopeAuthenticationProvider.java,285,13,21.923077,31,16,42,8,8,543,131,786,131,1524,24.238095,2,0.571429,0,0,0.047619,1295,yes
18,core/src/main/java/org/apache/syncope/core/services/AbstractServiceImpl.java,227,8,28.375000,28,10,27,2,6,326,77,503,81,1524,21.629630,7,0.444444,0,0,0.037037,1519,no
18,core/src/main/java/org/apache/syncope/core/services/LoggerServiceImpl.java,116,5,23.200000,17,7,20,1,4,233,68,349,78,705,12.950000,216,0.600000,0,0,0.100000,546,no
18,core/src/main/java/org/apache/syncope/core/services/ResourceServiceImpl.java,151,12,12.583333,11,16,20,0,5,340,159,528,159,705,16.450000,14,0.450000,0,0,0.050000,530,no
18,core/src/main/java/org/apache/syncope/core/sync/AbstractSyncActions.java,43,0,43.000000,11,1,21,2,6,117,17,191,27,1524,29.000000,22,0.476190,0,0,0.000000,1480,no
18,core/src/main/java/org/apache/syncope/core/sync/DefaultPushActions.java,104,11,9.454545,25,1,5,0,2,150,69,195,69,42,11.600000,1,0.800000,0,0,0.000000,177,no
18,core/src/main/java/org/apache/syncope/core/sync/DefaultSyncActions.java,125,11,11.363636,25,2,21,1,8,214,59,302,59,1524,32.761905,1,0.428571,0,0,0.000000,955,no
18,core/src/main/java/org/apache/syncope/core/sync/PushActions.java,141,0,141.000000,33,2,5,0,2,201,87,261,90,42,14.800000,1,0.800000,0,0,0.000000,177,no
18,core/src/main/java/org/apache/syncope/core/sync/SyncActions.java,175,6,29.166667,50,3,20,1,7,293,70,425,70,1524,34.350000,1,0.450000,0,0,0.000000,955,no
18,core/src/main/java/org/apache/syncope/core/sync/SyncUtilities.java,346,13,26.615385,51,26,2,0,2,6,6,12,11,36,10.000000,1,0.500000,0,0,0.000000,7,yes
18,core/src/main/java/org/apache/syncope/core/sync/impl/AbstractSubjectPushResultHandler.java,377,6,62.833333,63,22,4,0,1,360,160,624,262,18,6.500000,1,1.000000,0,0,0.000000,7,no
18,core/src/main/java/org/apache/syncope/core/sync/impl/AbstractSubjectSyncResultHandler.java,632,35,18.057143,85,15,5,0,2,265,164,608,406,36,9.200000,1,0.800000,0,0,0.000000,7,no
18,core/src/main/java/org/apache/syncope/core/sync/impl/AbstractSyncJob.java,372,5,74.400000,62,16,28,3,6,708,300,1044,300,705,17.392857,0,0.607143,0,0,0.142857,618,no
18,core/src/main/java/org/apache/syncope/core/sync/impl/DBPasswordSyncActions.java,142,7,20.285714,22,13,9,0,3,222,99,302,99,45,7.555556,1,0.555556,0,0,0.333333,22,no
18,core/src/main/java/org/apache/syncope/core/sync/impl/LDAPPasswordSyncActions.java,124,5,24.800000,19,10,5,0,3,154,99,184,99,35,6.200000,1,0.600000,0,0,0.400000,22,no
18,core/src/main/java/org/apache/syncope/core/sync/impl/PushJob.java,179,7,25.571429,17,17,7,0,2,224,159,283,159,143,16.285714,0,0.714286,0,0,0.000000,177,no
18,core/src/main/java/org/apache/syncope/core/sync/impl/RoleSyncResultHandler.java,188,11,17.090909,11,14,1,0,1,40,40,42,42,12,4.000000,7,1.000000,0,0,0.000000,7,no
18,core/src/main/java/org/apache/syncope/core/sync/impl/SyncJob.java,224,5,44.800000,32,18,28,3,6,638,300,1081,300,705,17.392857,0,0.607143,0,0,0.142857,618,no
18,core/src/main/java/org/apache/syncope/core/sync/impl/UserSyncResultHandler.java,204,11,18.545455,18,12,1,0,1,44,44,51,51,12,4.000000,7,1.000000,0,0,0.000000,7,no
18,core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java,856,38,22.526316,190,62,35,6,6,1118,156,1377,156,1524,28.457143,9,0.485714,0,0,0.028571,1447,no
18,core/src/main/java/org/apache/syncope/core/util/AttributeSerializer.java,78,1,78.000000,12,0,1,0,1,78,78,78,78,36,16.000000,1,1.000000,0,0,0.000000,1,no
18,core/src/main/java/org/apache/syncope/core/util/ConnIdBundleManager.java,304,26,11.692308,39,1,20,1,7,461,159,618,196,1524,33.400000,7,0.600000,0,0,0.000000,1014,no
18,core/src/main/java/org/apache/syncope/core/util/ContentExporter.java,376,11,34.181818,56,4,24,7,7,967,274,1558,415,1524,28.375000,7,0.500000,0,0,0.000000,903,no
18,core/src/main/java/org/apache/syncope/core/util/ContentLoaderHandler.java,197,12,16.416667,41,0,1,0,1,197,197,197,197,14,7.000000,456,1.000000,0,0,0.000000,456,no
18,core/src/main/java/org/apache/syncope/core/util/Encryptor.java,256,12,21.333333,38,2,11,1,4,363,133,470,133,705,22.272727,6,0.727273,0,0,0.000000,668,no
18,core/src/main/java/org/apache/syncope/core/util/EntitlementUtil.java,132,10,13.200000,17,2,15,1,5,183,89,230,89,1524,41.933333,265,0.600000,0,0,0.000000,1218,no
18,core/src/main/java/org/apache/syncope/core/util/GuardedStringDeserializer.java,94,4,23.500000,11,0,1,0,1,94,94,94,94,36,16.000000,1,1.000000,0,0,0.000000,1,no
18,core/src/main/java/org/apache/syncope/core/util/GuardedStringSerializer.java,90,2,45.000000,7,0,1,0,1,90,90,90,90,36,16.000000,1,1.000000,0,0,0.000000,1,no
18,core/src/main/java/org/apache/syncope/core/util/MappingUtil.java,715,22,32.500000,146,34,50,10,7,1411,270,2097,303,1524,16.520000,7,0.660000,0,0,0.080000,854,no
18,core/src/main/java/org/apache/syncope/core/util/SecureRandomUtil.java,44,4,11.000000,3,0,19,1,6,148,17,245,27,1524,23.789474,43,0.473684,0,0,0.000000,1480,no
18,core/src/main/java/org/apache/syncope/core/util/TaskUtil.java,172,10,17.200000,30,13,12,1,5,277,85,382,85,1524,47.833333,177,0.500000,0,0,0.083333,1080,no
18,core/src/main/java/org/apache/syncope/core/util/jexl/JexlUtil.java,279,18,15.500000,45,7,21,4,5,665,94,1049,175,1524,34.380952,7,0.571429,0,0,0.000000,1177,no
18,core/src/main/java/org/apache/syncope/core/util/multiparent/MultiParentNodeOp.java,49,3,16.333333,7,0,7,2,4,85,51,121,51,1524,54.857143,491,0.428571,0,0,0.000000,903,no
18,core/src/main/java/org/apache/syncope/core/workflow/ActivitiDetector.java,86,3,28.666667,9,2,21,2,5,240,64,394,86,1524,29.714286,457,0.619048,0,0,0.000000,1135,no
18,core/src/main/java/org/apache/syncope/core/workflow/WorkflowUserSuspender.java,77,2,38.500000,5,7,8,2,4,100,84,128,84,705,26.625000,239,0.375000,0,0,0.000000,535,no
18,core/src/main/java/org/apache/syncope/core/workflow/user/UserWorkflowAdapter.java,141,0,141.000000,7,7,23,3,7,363,78,585,86,1524,34.000000,239,0.391304,0,0,0.000000,1004,no
18,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/ActivitiImportUtils.java,92,3,30.666667,8,1,1,0,1,92,92,92,92,40,19.000000,231,1.000000,0,0,0.000000,231,no
18,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/ActivitiUserWorkflowAdapter.java,816,43,18.976744,90,19,47,7,7,1550,303,2290,313,1524,22.829787,7,0.425532,0,0,0.021277,993,yes
18,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/ActivitiWorkflowLoader.java,99,4,24.750000,6,1,17,3,7,195,54,291,54,1524,37.117647,231,0.529412,0,0,0.000000,993,no
18,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeGroupManager.java,122,14,8.714286,6,3,15,1,5,190,111,258,111,1524,33.400000,55,0.666667,0,0,0.000000,981,no
18,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeGroupQueryImpl.java,157,18,8.722222,12,2,9,1,5,176,146,195,146,1524,48.444444,357,0.555556,0,0,0.000000,981,no
18,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeUserManager.java,171,21,8.142857,7,4,15,1,5,230,131,289,131,1524,33.400000,55,0.666667,0,0,0.000000,981,no
18,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeUserQueryImpl.java,220,23,9.565217,19,7,12,2,5,264,203,308,203,1524,42.666667,195,0.666667,0,0,0.000000,981,no
18,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/AbstractActivitiServiceTask.java,48,2,24.000000,4,0,37,2,5,431,47,793,91,1524,25.081081,239,0.783784,0,0,0.000000,1519,no
18,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Reactivate.java,29,1,29.000000,3,0,9,1,3,61,21,93,22,1524,51.333333,239,0.555556,0,0,0.000000,1080,no
18,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Suspend.java,29,1,29.000000,3,0,9,1,3,61,21,93,22,1524,51.333333,239,0.555556,0,0,0.000000,1080,no
18,installer/src/main/java/org/apache/syncope/installer/containers/jboss/JBoss.java,81,4,20.250000,3,2,4,0,1,86,59,91,59,38,9.250000,0,1.000000,0,0,0.000000,2,yes
18,installer/src/main/java/org/apache/syncope/installer/containers/jboss/JBossAddResponse.java,72,10,7.200000,3,0,2,0,1,72,54,72,54,38,11.000000,2,1.000000,0,0,0.000000,2,no
18,installer/src/main/java/org/apache/syncope/installer/containers/jboss/JBossDeployRequestContent.java,70,6,11.666667,3,0,2,0,1,70,52,70,52,38,11.000000,2,1.000000,0,0,0.000000,2,no
18,installer/src/main/java/org/apache/syncope/installer/enums/Containers.java,49,3,16.333333,6,0,2,0,1,49,31,49,31,38,11.000000,2,1.000000,0,0,0.000000,2,no
18,installer/src/main/java/org/apache/syncope/installer/enums/DBs.java,49,3,16.333333,6,0,2,0,1,49,31,49,31,38,11.000000,2,1.000000,0,0,0.000000,2,no
18,installer/src/main/java/org/apache/syncope/installer/files/GlassfishWebXml.java,57,1,57.000000,7,0,2,0,1,57,39,57,39,38,11.000000,2,1.000000,0,0,0.000000,2,no
18,installer/src/main/java/org/apache/syncope/installer/files/WebXml.java,97,2,48.500000,7,0,2,0,1,97,79,97,79,38,11.000000,2,1.000000,0,0,0.000000,2,no
18,installer/src/main/java/org/apache/syncope/installer/processes/AbstractProcess.java,66,3,22.000000,9,0,2,0,1,66,48,66,48,38,11.000000,2,1.000000,0,0,0.000000,2,no
18,installer/src/main/java/org/apache/syncope/installer/processes/ArchetypeProcess.java,56,1,56.000000,4,2,2,0,1,56,38,56,38,38,11.000000,2,1.000000,0,0,0.000000,2,yes
18,installer/src/main/java/org/apache/syncope/installer/processes/ContainerProcess.java,157,1,157.000000,13,9,4,0,1,191,131,225,131,38,9.250000,0,1.000000,0,0,0.000000,2,yes
18,installer/src/main/java/org/apache/syncope/installer/processes/PersistenceProcess.java,96,2,48.000000,8,4,2,0,1,96,78,96,78,38,11.000000,2,1.000000,0,0,0.000000,2,no
18,installer/src/main/java/org/apache/syncope/installer/utilities/DriverLoader.java,79,4,19.750000,12,1,1,0,1,79,79,79,79,4,4.000000,1,1.000000,0,0,0.000000,1,no
18,installer/src/main/java/org/apache/syncope/installer/utilities/HttpUtils.java,186,8,23.250000,13,0,4,0,1,246,87,306,136,38,9.250000,0,1.000000,0,0,0.000000,2,no
18,installer/src/main/java/org/apache/syncope/installer/utilities/JsonUtils.java,48,2,24.000000,5,2,3,0,1,52,31,56,31,38,8.333333,1,1.000000,0,0,0.000000,2,no
18,installer/src/main/java/org/apache/syncope/installer/utilities/PasswordGenerator.java,41,1,41.000000,4,0,2,0,1,41,23,41,23,38,11.000000,2,1.000000,0,0,0.000000,2,no
18,installer/src/main/java/org/apache/syncope/installer/validators/ArchetypeValidator.java,82,4,20.500000,10,0,2,0,1,82,64,82,64,38,11.000000,2,1.000000,0,0,0.000000,2,no
18,installer/src/main/java/org/apache/syncope/installer/validators/ContainerValidator.java,158,4,39.500000,23,2,4,0,1,183,150,208,150,38,9.250000,0,1.000000,0,0,0.000000,2,no
18,installer/src/main/java/org/apache/syncope/installer/validators/PersistenceValidator.java,116,5,23.200000,13,2,3,0,1,129,99,142,99,38,8.666667,1,1.000000,0,0,0.000000,2,no
19,build-tools/src/main/java/org/apache/syncope/buildtools/ApacheDSRootDseServlet.java,100,3,33.333333,8,0,5,1,3,122,101,144,101,1524,77.600000,873,0.600000,0,0,0.000000,1001,no
19,build-tools/src/main/java/org/apache/syncope/buildtools/ApacheDSStartStopListener.java,254,7,36.285714,25,0,10,2,3,383,275,512,275,1524,44.800000,10,0.800000,0,0,0.100000,1001,no
19,build-tools/src/main/java/org/apache/syncope/buildtools/ConnIdStartStopListener.java,104,3,34.666667,10,0,2,0,2,104,103,104,103,40,20.500000,38,0.500000,0,0,0.000000,530,yes
19,build-tools/src/main/java/org/apache/syncope/buildtools/H2StartStopListener.java,100,2,50.000000,10,0,11,2,3,160,99,222,99,1524,41.090909,75,0.545455,0,0,0.090909,1001,no
19,build-tools/src/main/java/org/apache/syncope/buildtools/JarSchemaLdifExtractor.java,178,6,29.666667,26,0,5,1,3,216,187,254,187,1524,77.600000,873,0.600000,0,0,0.000000,1001,no
19,build-tools/src/main/java/org/apache/syncope/buildtools/LdifURLLoader.java,127,5,25.400000,13,0,2,0,1,128,127,129,127,17,6.000000,10,1.000000,0,0,0.000000,640,no
19,build-tools/src/main/java/org/apache/syncope/buildtools/ServiceTimeoutServlet.java,105,4,26.250000,11,0,2,0,2,109,101,113,101,40,19.000000,530,0.500000,0,0,0.000000,593,no
19,client/src/main/java/org/apache/syncope/client/SyncopeClientFactoryBean.java,204,23,8.869565,12,3,3,0,1,214,202,224,202,110,22.000000,306,1.000000,0,0,0.000000,354,no
19,client/src/main/java/org/apache/syncope/client/rest/RestClientExceptionMapper.java,126,3,42.000000,17,4,16,1,3,504,131,882,252,136,13.187500,34,0.625000,0,0,0.000000,594,no
19,common/src/main/java/org/apache/syncope/common/reqres/BulkActionResult.java,134,11,12.181818,8,1,1,0,1,13,13,14,14,40,20.000000,253,1.000000,0,0,0.000000,253,no
19,common/src/main/java/org/apache/syncope/common/search/OrderByClauseBuilder.java,45,3,15.000000,5,0,3,2,1,21,15,42,22,38,12.666667,262,1.000000,0,0,0.000000,266,no
19,common/src/main/java/org/apache/syncope/common/search/SearchableFields.java,67,3,22.333333,10,4,1,0,1,3,3,6,6,58,25.000000,81,1.000000,0,0,0.000000,81,no
19,common/src/main/java/org/apache/syncope/common/search/SyncopeProperty.java,37,0,37.000000,4,0,2,1,2,5,4,18,14,22,7.000000,81,0.500000,0,0,0.000000,266,no
19,common/src/main/java/org/apache/syncope/common/services/JAXRSService.java,39,0,39.000000,3,0,2,1,1,12,8,20,16,54,17.000000,248,1.000000,0,0,0.000000,265,no
19,common/src/main/java/org/apache/syncope/common/services/LoggerService.java,99,8,12.375000,5,3,12,1,3,276,99,455,198,705,16.500000,34,0.500000,0,0,0.083333,613,no
19,common/src/main/java/org/apache/syncope/common/services/UserWorkflowService.java,110,12,9.166667,9,2,24,2,6,332,54,556,95,1524,26.125000,248,0.458333,0,0,0.000000,1586,no
19,common/src/main/java/org/apache/syncope/common/to/ConnIdObjectClassTO.java,72,6,12.000000,3,1,22,1,4,308,72,544,137,1524,29.090909,507,0.681818,0,0,0.000000,1586,no
19,common/src/main/java/org/apache/syncope/common/to/MappingTO.java,122,10,12.200000,16,2,11,1,5,395,124,668,247,705,22.181818,34,0.545455,0,0,0.090909,666,no
19,common/src/main/java/org/apache/syncope/common/to/PropagationStatus.java,154,10,15.400000,3,3,2,0,1,155,154,310,308,136,11.000000,34,1.000000,0,0,0.000000,109,no
19,common/src/main/java/org/apache/syncope/common/to/UserTO.java,163,21,7.761905,8,0,45,2,6,870,181,1577,362,1524,21.244444,34,0.555556,0,0,0.000000,1553,no
19,common/src/main/java/org/apache/syncope/common/to/WorkflowFormTO.java,173,21,8.238095,10,2,16,2,6,543,173,914,346,1524,36.062500,34,0.500000,0,0,0.062500,1049,no
19,common/src/main/java/org/apache/syncope/common/types/AbstractPolicySpec.java,27,0,27.000000,3,1,16,1,4,127,29,227,58,1524,34.375000,34,0.562500,0,0,0.000000,1547,no
19,common/src/main/java/org/apache/syncope/common/types/AttributeSchemaType.java,51,3,17.000000,8,0,29,1,4,285,51,519,102,1524,26.724138,34,0.620690,0,0,0.000000,1586,no
19,common/src/main/java/org/apache/syncope/common/types/AuditElements.java,61,3,20.333333,3,0,46,3,5,793,244,1546,488,1524,23.891304,34,0.413043,0,0,0.000000,1586,no
19,common/src/main/java/org/apache/syncope/common/types/ClientExceptionType.java,105,5,21.000000,6,0,7,0,2,214,105,323,210,143,17.714286,34,0.857143,0,0,0.000000,315,no
19,common/src/main/java/org/apache/syncope/common/types/ConflictResolutionAction.java,38,1,38.000000,3,0,19,1,6,151,38,264,76,1524,28.578947,34,0.473684,0,0,0.000000,1547,no
19,common/src/main/java/org/apache/syncope/common/types/ConnConfPropSchema.java,125,16,7.812500,5,1,22,1,5,462,125,799,250,1524,29.000000,34,0.545455,0,0,0.000000,1586,no
